# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 11520
  19 0.4625 287.502 310.226
  20 0.4875 287.932 310.951
  21 0.5125 288.06 311.049
  22 0.5375 287.43 311.208
  23 0.5625 287.712 317.321
  24 0.5875 287.742 309.158
  25 0.6125 288.43 304.822
  26 0.6375 288.438 301.885
  27 0.6625 287.898 308.128
  28 0.6875 288.022 305.448
  29 0.7125 287.668 304.095
  30 0.7375 287.944 304.934
  31 0.7625 288.39 305.06
  32 0.7875 287.582 305.376
  33 0.8125 287.906 299.687
  34 0.8375 287.984 300.141
  35 0.8625 287.492 299.725
  36 0.8875 287.716 292.351
  37 0.9125 288.416 296.453
  38 0.9375 288.432 296.329
  39 0.9625 287.554 289.543
  40 0.9875 287.914 286.116
65000 40 11520.000000000004
  1 0.0125 288.406 284.256
  2 0.0375 288.128 280.605
  3 0.0625 287.46 281.347
  4 0.0875 288.676 283.605
  5 0.1125 287.52 288.464
  6 0.1375 288.586 284.859
  7 0.1625 287.754 287.885
  8 0.1875 288.286 294.334
  9 0.2125 288.286 286.04
  10 0.2375 288.41 292.235
  11 0.2625 287.798 292.098
  12 0.2875 287.924 298.92
  13 0.3125 287.944 306.025
  14 0.3375 287.744 295.438
  15 0.3625 288.156 296.533
  16 0.3875 287.898 305.511
  17 0.4125 288.284 306.609
  18 0.4375 287.814 307.203
  19 0.4625 287.694 308.353
  20 0.4875 288.082 309.811
  21 0.5125 287.586 307.114
  22 0.5375 287.948 314.968
  23 0.5625 287.652 322.354
  24 0.5875 287.564 317.351
  25 0.6125 288.726 308.69
  26 0.6375 287.754 309.965
  27 0.6625 287.652 308.201
  28 0.6875 287.816 305.886
  29 0.7125 287.79 303.021
  30 0.7375 287.992 307.491
  31 0.7625 287.894 301.922
  32 0.7875 288.324 300.5
  33 0.8125 288.416 299.913
  34 0.8375 287.378 298.281
  35 0.8625 288.102 297.491
  36 0.8875 287.902 297.453
  37 0.9125 288.342 298.219
  38 0.9375 287.524 283.89
  39 0.9625 288.384 287.705
  40 0.9875 288.404 289.716
70000 40 11519.999999999996
  1 0.0125 287.758 284.641
  2 0.0375 287.462 289.703
  3 0.0625 287.816 288.608
  4 0.0875 288.028 290.912
  5 0.1125 288.258 290.331
  6 0.1375 288.156 293.276
  7 0.1625 287.644 283.179
  8 0.1875 288.122 284.505
  9 0.2125 287.578 288.322
  10 0.2375 288.39 290.513
  11 0.2625 288.01 295.814
  12 0.2875 288.266 290.197
  13 0.3125 287.624 291.709
  14 0.3375 287.692 293.627
  15 0.3625 287.612 297.188
  16 0.3875 289.068 299.245
  17 0.4125 288.254 309.772
  18 0.4375 288.024 307.342
  19 0.4625 288.93 304.712
  20 0.4875 287.286 308.685
  21 0.5125 287.638 310.267
  22 0.5375 288.574 310.093
  23 0.5625 288.726 322.403
  24 0.5875 287.27 323.573
  25 0.6125 287.71 319.777
  26 0.6375 287.8 305.888
  27 0.6625 288.306 299.954
  28 0.6875 287.898 305.194
  29 0.7125 288.362 302.894
