# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10000 40 5759.999999999998
  3 0.0625 144.19 267.627
  4 0.0875 144.08 268.972
  5 0.1125 143.92 268.466
  6 0.1375 144.16 268.205
  7 0.1625 144.32 271.099
  8 0.1875 143.73 271.336
  9 0.2125 143.48 270.803
  10 0.2375 144.31 273.475
  11 0.2625 143.62 270.833
  12 0.2875 144.11 269.458
  13 0.3125 144.12 273.067
  14 0.3375 143.95 270.611
  15 0.3625 143.76 268.906
  16 0.3875 143.83 269.686
  17 0.4125 144.15 269.258
  18 0.4375 144.14 272.042
  19 0.4625 143.95 270.551
  20 0.4875 143.76 267.684
  21 0.5125 144.11 272.107
  22 0.5375 144.1 270.851
  23 0.5625 143.82 267.3
  24 0.5875 144.16 263.881
  25 0.6125 143.61 267.893
  26 0.6375 144.2 268.235
  27 0.6625 143.47 269.44
  28 0.6875 144.35 265.134
  29 0.7125 144.24 264.719
  30 0.7375 144.01 267.456
  31 0.7625 143.77 267.422
  32 0.7875 144.35 266.983
  33 0.8125 143.65 269.465
  34 0.8375 144.43 271.526
  35 0.8625 144.31 268.442
  36 0.8875 144.16 269.047
  37 0.9125 143.65 268.012
  38 0.9375 144.24 270.042
  39 0.9625 143.92 268.16
  40 0.9875 144.26 268.551
