# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 8639.999999999998
  34 0.8375 215.856 297.134
  35 0.8625 216.568 291.229
  36 0.8875 216.486 293.937
  37 0.9125 215.5 286.783
  38 0.9375 216.252 282.964
  39 0.9625 216.212 289.453
  40 0.9875 215.906 287.097
95000 40 8640
  1 0.0125 216.86 270.6
  2 0.0375 216.382 275.004
  3 0.0625 215.696 279.179
  4 0.0875 216.584 282.898
  5 0.1125 216.132 287.486
  6 0.1375 216.388 286.641
  7 0.1625 215.77 290.191
  8 0.1875 216.476 295.069
  9 0.2125 216.458 293.728
  10 0.2375 215.51 294.262
  11 0.2625 216.148 297.61
  12 0.2875 215.646 297.701
  13 0.3125 215.7 297.657
  14 0.3375 215.95 300.426
  15 0.3625 216.018 294.768
  16 0.3875 216.098 301.802
  17 0.4125 215.576 301.535
  18 0.4375 215.94 306.958
  19 0.4625 216.47 311.9
  20 0.4875 215.684 311.06
  21 0.5125 215.446 319.952
  22 0.5375 216.202 323.437
  23 0.5625 215.834 317.168
  24 0.5875 215.922 310.732
  25 0.6125 215.764 305.861
  26 0.6375 216.252 307.406
  27 0.6625 216.336 305.421
  28 0.6875 215.584 305.165
  29 0.7125 216.248 299.935
  30 0.7375 216.378 302.381
  31 0.7625 215.78 305.754
  32 0.7875 215.528 301.088
  33 0.8125 215.722 295.874
  34 0.8375 216.276 303.099
  35 0.8625 214.662 301.515
  36 0.8875 216.158 294.441
  37 0.9125 215.94 294.321
  38 0.9375 216.718 286.447
  39 0.9625 215.874 286.265
  40 0.9875 215.89 284.26
100000 40 8640
  1 0.0125 216.13 272.342
  2 0.0375 216.618 274.584
  3 0.0625 215.096 281.56
  4 0.0875 216.034 285.542
  5 0.1125 215.748 288.785
  6 0.1375 216.538 291.489
  7 0.1625 216.018 298.956
  8 0.1875 215.688 299.962
  9 0.2125 216.26 297.595
  10 0.2375 215.392 295.384
  11 0.2625 216.106 291.251
  12 0.2875 216.15 296.948
  13 0.3125 215.988 305.828
  14 0.3375 215.394 304.684
  15 0.3625 216.59 304.111
  16 0.3875 215.04 303.953
  17 0.4125 216.68 297.982
  18 0.4375 215.992 309.403
  19 0.4625 216.546 310
  20 0.4875 215.95 306.232
  21 0.5125 215.08 307.54
  22 0.5375 216.48 305.838
  23 0.5625 216.162 311.038
  24 0.5875 215.442 315.215
  25 0.6125 216.658 313.75
  26 0.6375 215.926 308.25
  27 0.6625 216.422 307.625
  28 0.6875 215.074 308.457
  29 0.7125 216.752 297.467
  30 0.7375 215.616 301.118
  31 0.7625 215.988 302.495
  32 0.7875 215.838 299.5
  33 0.8125 215.966 297.671
  34 0.8375 215.94 303.027
  35 0.8625 215.598 296.145
  36 0.8875 216.042 287.208
  37 0.9125 216.428 291.153
  38 0.9375 216.098 293.623
  39 0.9625 216.224 286.142
  40 0.9875 216.308 277.828
105000 40 8640
  1 0.0125 215.816 279.07
  2 0.0375 216.812 282.419
  3 0.0625 215.438 292.172
  4 0.0875 215.848 293.196
  5 0.1125 216.666 293.488
  6 0.1375 216.618 287.421
  7 0.1625 214.962 291.344
  8 0.1875 215.878 293.844
  9 0.2125 216.3 295.521
  10 0.2375 215.56 295.318
  11 0.2625 216.166 296.935
  12 0.2875 216.124 291.738
  13 0.3125 215.756 303.913
  14 0.3375 216.066 306.4
  15 0.3625 215.972 305.422
  16 0.3875 215.788 308.683
  17 0.4125 216.472 301.624
  18 0.4375 216.148 299.402
  19 0.4625 215.536 298.254
  20 0.4875 216.37 300.394
  21 0.5125 215.838 308.301
  22 0.5375 216.018 305.374
  23 0.5625 215.734 305.127
  24 0.5875 215.868 312.688
  25 0.6125 215.888 309.381
  26 0.6375 216.412 310.972
  27 0.6625 215.612 314.308
  28 0.6875 215.734 305.288
  29 0.7125 216.318 298.093
  30 0.7375 216.032 293.592
  31 0.7625 215.672 299.026
  32 0.7875 215.556 296.707
  33 0.8125 216.144 300.406
  34 0.8375 216.254 302.8
  35 0.8625 215.854 293.054
  36 0.8875 215.772 293.492
