# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 17280.000000000004
  21 0.5125 432.448 321.521
  22 0.5375 432.476 325.183
  23 0.5625 431.894 323.031
  24 0.5875 432.352 307.24
  25 0.6125 431.474 314.871
  26 0.6375 431.246 313.495
  27 0.6625 431.688 305.067
  28 0.6875 431.428 295.564
  29 0.7125 431.614 298.577
  30 0.7375 432.608 301.746
  31 0.7625 431.846 303.382
  32 0.7875 432.782 297.316
  33 0.8125 433.26 295.646
  34 0.8375 430.922 306.819
  35 0.8625 431.798 305.176
  36 0.8875 432.306 297.008
  37 0.9125 431.818 288.905
  38 0.9375 431.95 295.643
  39 0.9625 432.516 295.542
  40 0.9875 432.688 289.97
305000 40 17279.999999999996
  1 0.0125 432.04 289.635
  2 0.0375 432.362 280.903
  3 0.0625 431.208 281.177
  4 0.0875 432.478 282.39
  5 0.1125 431.87 289.011
  6 0.1375 432.16 283.978
  7 0.1625 432.066 291.259
  8 0.1875 431.116 284.699
  9 0.2125 432.102 289.379
  10 0.2375 431.174 295.561
  11 0.2625 432.53 306.612
  12 0.2875 431.262 306.465
  13 0.3125 431.774 304.836
  14 0.3375 432.962 305.922
  15 0.3625 431.866 317.305
  16 0.3875 431.45 313.573
  17 0.4125 433.328 311.313
  18 0.4375 432.358 306.098
  19 0.4625 433.284 304.873
  20 0.4875 431.96 313.378
  21 0.5125 432.036 317.055
  22 0.5375 432.028 323.784
  23 0.5625 431.202 323.118
  24 0.5875 431.32 314.593
  25 0.6125 431.308 313.597
  26 0.6375 432.136 305.752
  27 0.6625 431.458 303.468
  28 0.6875 431.618 302.51
  29 0.7125 432.308 296.341
  30 0.7375 432.382 297.917
  31 0.7625 431.814 297.793
  32 0.7875 432.936 290.277
  33 0.8125 431.966 302.123
  34 0.8375 431.984 310.653
  35 0.8625 432.004 304.13
  36 0.8875 431.808 297.164
  37 0.9125 431.974 300.023
  38 0.9375 431.544 291.873
  39 0.9625 432.564 287.731
  40 0.9875 432.26 285.99
